customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Probability_percent,Risk_Level,Retention_Action
9809-IMGCQ,Male,1,No,No,22,Fiber optic,No,No,Month-to-month,Yes,Electronic check,96.7,2082.95,1,0.7488858062725565,74.88858062725565,High Risk,Immediate retention intervention
5208-HFSBT,Female,0,No,No,2,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),55.05,102.75,1,0.2772691616661676,27.72691616661676,Low Risk,Regular engagement
5035-PGZXH,Female,0,No,No,56,Fiber optic,No,No,One year,Yes,Electronic check,106.8,5914.4,0,0.30047042229402493,30.047042229402493,Low Risk,Regular engagement
8695-WDYEA,Male,0,No,No,1,DSL,Yes,No,Month-to-month,No,Mailed check,51.25,51.25,0,0.2554825796534642,25.548257965346423,Low Risk,Regular engagement
6543-JXSOO,Female,0,Yes,Yes,23,DSL,Yes,Yes,One year,Yes,Mailed check,57.75,1282.85,0,0.051991386232060115,5.199138623206012,Low Risk,Regular engagement
8016-ZMGMO,Female,1,Yes,No,66,DSL,No,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,0,0.05600737404094479,5.600737404094478,Low Risk,Regular engagement
8605-ITULD,Female,0,No,No,1,No,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0,0.19194197304633284,19.194197304633285,Low Risk,Regular engagement
3254-YRILK,Male,1,No,No,19,Fiber optic,No,No,Month-to-month,Yes,Electronic check,88.2,1775.8,1,0.7071521093204195,70.71521093204196,High Risk,Immediate retention intervention
6416-YJTTB,Male,0,No,No,11,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,0,0.4257451959404618,42.57451959404618,Medium Risk,Protective Engagement
2667-WYLWJ,Female,0,Yes,Yes,8,No,No internet service,No internet service,One year,Yes,Mailed check,19.75,145.0,1,0.09069898581442534,9.069898581442533,Low Risk,Regular engagement
4472-VESGY,Female,0,Yes,Yes,52,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,0,0.16207096522512932,16.20709652251293,Low Risk,Regular engagement
3195-TQDZX,Male,0,No,No,3,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.25,61.45,0,0.2992437995506688,29.924379955066883,Low Risk,Regular engagement
3128-YOVTD,Female,0,Yes,Yes,51,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55,0,0.12584864837581952,12.584864837581952,Low Risk,Regular engagement
0529-ONKER,Male,1,No,No,15,Fiber optic,No,No,Month-to-month,No,Electronic check,75.65,1146.65,1,0.6110454555728712,61.10454555728712,Medium Risk,Protective Engagement
1728-CXQBE,Male,1,Yes,No,64,Fiber optic,No,No,Month-to-month,Yes,Electronic check,94.25,6081.4,0,0.38615920198333753,38.615920198333754,Low Risk,Regular engagement
7041-TXQJH,Female,0,No,No,37,DSL,No,No,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,0,0.24666417118841963,24.666417118841963,Low Risk,Regular engagement
5014-GSOUQ,Male,0,No,No,13,No,No internet service,No internet service,Two year,No,Mailed check,19.95,243.65,0,0.03380870505418756,3.380870505418756,Low Risk,Regular engagement
5724-BIDBU,Male,0,Yes,No,49,DSL,Yes,No,One year,Yes,Electronic check,55.35,2633.95,0,0.06945486492386521,6.945486492386522,Low Risk,Regular engagement
0481-SUMCB,Female,1,No,No,45,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),102.15,4735.35,0,0.3474603373309271,34.746033733092716,Low Risk,Regular engagement
1769-GRUIK,Female,0,No,No,18,Fiber optic,No,No,Month-to-month,Yes,Electronic check,71.1,1247.75,0,0.5571431648634054,55.71431648634054,Medium Risk,Protective Engagement
5240-IJOQT,Male,1,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,1,0.788144120161957,78.8144120161957,High Risk,Immediate retention intervention
8819-WFGGJ,Male,0,Yes,No,68,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),54.1,3794.5,0,0.026076934642521907,2.6076934642521907,Low Risk,Regular engagement
7427-AUFPY,Male,0,No,No,54,No,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,0,0.004758199915971459,0.4758199915971459,Low Risk,Regular engagement
2811-POVEX,Female,1,Yes,Yes,23,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,0,0.4541898641216106,45.41898641216106,Medium Risk,Protective Engagement
1092-GANHU,Male,0,No,No,17,Fiber optic,No,No,Month-to-month,Yes,Electronic check,76.65,1313.55,1,0.5643952786743989,56.439527867439885,Medium Risk,Protective Engagement
7898-PDWQE,Male,0,Yes,No,71,DSL,Yes,Yes,Two year,No,Credit card (automatic),80.4,5727.15,0,0.007917067682690722,0.7917067682690722,Low Risk,Regular engagement
9972-EWRJS,Female,0,Yes,Yes,67,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.25,1372.9,0,0.0032433832088879185,0.32433832088879183,Low Risk,Regular engagement
9314-IJWSQ,Female,0,Yes,Yes,14,Fiber optic,No,No,Month-to-month,Yes,Electronic check,84.8,1203.9,0,0.681957404449737,68.1957404449737,Medium Risk,Protective Engagement
0661-XEYAN,Female,1,No,No,1,DSL,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,1,0.6036828937909906,60.36828937909906,Medium Risk,Protective Engagement
5799-JRCZO,Female,0,No,Yes,63,No,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1215.1,0,0.0024885865539208563,0.24885865539208563,Low Risk,Regular engagement
1921-KYSAY,Female,0,No,No,41,DSL,No,Yes,One year,Yes,Electronic check,68.6,2877.05,0,0.13062416718203426,13.062416718203426,Low Risk,Regular engagement
6198-RTPMF,Female,0,Yes,No,17,Fiber optic,No,No,Month-to-month,No,Electronic check,92.6,1579.7,0,0.6988143456284995,69.88143456284995,Medium Risk,Protective Engagement
2924-KHUVI,Male,0,Yes,No,56,Fiber optic,Yes,No,One year,Yes,Electronic check,100.55,5514.95,0,0.25738183129876574,25.738183129876575,Low Risk,Regular engagement
1925-GMVBW,Female,0,No,No,5,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,96.1,0,0.14671185540907672,14.671185540907672,Low Risk,Regular engagement
7881-EVUAD,Female,0,No,No,2,DSL,Yes,No,Month-to-month,Yes,Electronic check,42.6,72.4,1,0.5646885222944077,56.46885222944077,Medium Risk,Protective Engagement
6184-DYUOB,Female,0,Yes,No,3,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,55.25,0,0.24240282075624756,24.240282075624755,Low Risk,Regular engagement
9207-ZPANB,Male,0,No,No,37,DSL,Yes,Yes,One year,No,Electronic check,67.45,2443.3,0,0.050683840179852585,5.068384017985259,Low Risk,Regular engagement
5766-XQXMQ,Female,0,No,No,29,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.85,1970.5,1,0.15465876877043708,15.465876877043709,Low Risk,Regular engagement
9327-QSDED,Male,0,No,No,8,DSL,No,No,Month-to-month,No,Mailed check,43.55,335.4,0,0.2994657957465539,29.94657957465539,Low Risk,Regular engagement
1656-DRSMG,Female,0,No,No,63,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,0,0.273324697876357,27.3324697876357,Low Risk,Regular engagement
3012-VFFMN,Female,0,Yes,Yes,7,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,158.95,0,0.12496542580390668,12.496542580390669,Low Risk,Regular engagement
2984-AFWNC,Female,0,No,No,3,Fiber optic,No,No,Month-to-month,No,Electronic check,95.4,293.15,0,0.6651192875166436,66.51192875166436,Medium Risk,Protective Engagement
0640-YJTPY,Male,0,Yes,Yes,72,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1493.75,0,0.0017370696453096427,0.17370696453096426,Low Risk,Regular engagement
8096-LOIST,Female,0,No,No,19,DSL,No,No,Month-to-month,Yes,Electronic check,56.2,1093.4,0,0.39249360046644505,39.249360046644505,Low Risk,Regular engagement
9764-REAFF,Female,0,Yes,No,59,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.4,1057.85,0,0.004012784527520147,0.4012784527520147,Low Risk,Regular engagement
3703-VAVCL,Male,0,Yes,Yes,2,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),90.0,190.05,1,0.41797986909072743,41.79798690907274,Medium Risk,Protective Engagement
7107-UBYKY,Female,0,Yes,Yes,35,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.75,882.55,0,0.09676640707989818,9.676640707989819,Low Risk,Regular engagement
4881-GQJTW,Male,0,No,No,14,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.6,300.4,0,0.10751958284562335,10.751958284562335,Low Risk,Regular engagement
8519-QJGJD,Female,0,No,No,14,Fiber optic,No,No,Month-to-month,No,Electronic check,75.35,1025.95,1,0.4980852122780833,49.80852122780833,Medium Risk,Protective Engagement
7876-DNYAP,Female,0,Yes,Yes,69,No,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,0,0.001959890224677037,0.19598902246770372,Low Risk,Regular engagement
7905-NJMXS,Male,1,Yes,No,7,DSL,Yes,Yes,Month-to-month,No,Electronic check,64.2,475.0,0,0.26735582761687665,26.735582761687667,Low Risk,Regular engagement
2882-WDTBA,Male,0,Yes,Yes,69,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.75,5388.15,0,0.007201832375297776,0.7201832375297776,Low Risk,Regular engagement
2091-GPPIQ,Female,0,Yes,Yes,72,DSL,No,Yes,Two year,Yes,Electronic check,78.95,5730.15,0,0.02632462295609121,2.632462295609121,Low Risk,Regular engagement
6326-MTTXK,Male,0,No,No,8,Fiber optic,No,No,Month-to-month,No,Electronic check,100.85,819.55,1,0.6998279942998584,69.98279942998585,Medium Risk,Protective Engagement
5071-FBJFS,Female,0,Yes,Yes,4,DSL,Yes,No,Month-to-month,No,Electronic check,50.3,217.1,0,0.2545785446817663,25.457854468176627,Low Risk,Regular engagement
2796-UUZZO,Male,0,Yes,Yes,63,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,0,0.11874565266446395,11.874565266446394,Low Risk,Regular engagement
2429-AYKKO,Male,0,No,No,72,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1434.1,0,0.0021772546030644573,0.21772546030644574,Low Risk,Regular engagement
9798-OPFEM,Female,0,No,No,46,No,No internet service,No internet service,Two year,Yes,Electronic check,21.1,937.1,0,0.01423745883583502,1.4237458835835022,Low Risk,Regular engagement
0330-IVZHA,Female,0,Yes,No,5,Fiber optic,No,No,Month-to-month,No,Electronic check,69.95,330.15,1,0.5898679538762363,58.98679538762362,Medium Risk,Protective Engagement
3794-NFNCH,Male,0,Yes,No,30,DSL,No,No,Month-to-month,Yes,Mailed check,50.0,1474.9,0,0.1988617429589607,19.88617429589607,Low Risk,Regular engagement
5193-QLVZB,Male,0,No,No,63,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),104.75,6536.5,0,0.11667470489232833,11.667470489232832,Low Risk,Regular engagement
7114-AEOZE,Female,0,No,No,60,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,0,0.003630501140090334,0.36305011400903336,Low Risk,Regular engagement
2886-KEFUM,Female,0,Yes,No,63,Fiber optic,No,No,One year,Yes,Electronic check,107.5,6873.75,1,0.2727853567254881,27.27853567254881,Low Risk,Regular engagement
5522-NYKPB,Male,0,Yes,Yes,25,Fiber optic,No,Yes,Month-to-month,No,Electronic check,85.9,2199.05,0,0.3529089556162938,35.290895561629384,Low Risk,Regular engagement
4237-RLAQD,Male,0,No,No,1,DSL,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,1,0.4346778594631386,43.46778594631386,Medium Risk,Protective Engagement
9957-YODKZ,Male,1,Yes,No,6,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,0,0.7494012140781583,74.94012140781582,High Risk,Immediate retention intervention
6518-KZXCB,Male,0,No,No,22,No,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,0,0.030553849432481135,3.0553849432481135,Low Risk,Regular engagement
2245-ADZFJ,Female,0,Yes,Yes,31,DSL,No,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,0,0.04373528011160345,4.373528011160345,Low Risk,Regular engagement
7776-QGYJC,Female,0,Yes,Yes,39,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3,0,0.19421090095205246,19.421090095205244,Low Risk,Regular engagement
9313-QOLTZ,Male,0,No,No,26,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,518.3,0,0.0689926264896199,6.89926264896199,Low Risk,Regular engagement
9651-GTSAQ,Female,0,Yes,No,53,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),106.1,5769.75,1,0.14463282026154137,14.463282026154136,Low Risk,Regular engagement
3186-BAXNB,Female,0,No,No,1,Fiber optic,No,Yes,Month-to-month,No,Electronic check,91.7,91.7,1,0.5265659986065551,52.656599860655504,Medium Risk,Protective Engagement
4672-FOTSD,Male,0,No,No,12,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,67.25,832.3,0,0.2559188238911802,25.59188238911802,Low Risk,Regular engagement
0637-YLETY,Female,0,No,No,16,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,1,0.571326164905725,57.132616490572495,Medium Risk,Protective Engagement
9818-XQCUV,Female,0,No,No,2,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,45.3,0,0.18147428221409082,18.147428221409083,Low Risk,Regular engagement
7338-ERIVA,Male,0,No,Yes,39,DSL,Yes,Yes,One year,No,Bank transfer (automatic),45.05,1790.6,0,0.04125357135679875,4.1253571356798755,Low Risk,Regular engagement
1157-BQCUW,Male,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.95,74.95,1,0.7618074207462637,76.18074207462638,High Risk,Immediate retention intervention
8259-NFJTV,Female,0,Yes,Yes,7,DSL,Yes,Yes,Month-to-month,No,Mailed check,34.65,246.6,0,0.2118491842704902,21.18491842704902,Low Risk,Regular engagement
3223-DWFIO,Male,1,No,No,4,Fiber optic,No,No,Month-to-month,No,Electronic check,69.35,261.65,0,0.636601759186266,63.66017591862661,Medium Risk,Protective Engagement
2660-EMUBI,Male,1,No,No,10,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.35,898.35,1,0.8131463040115614,81.31463040115614,High Risk,Immediate retention intervention
6968-GMKPR,Female,0,No,No,55,Fiber optic,No,No,Month-to-month,Yes,Electronic check,81.55,4509.5,0,0.24426258014840346,24.426258014840347,Low Risk,Regular engagement
4751-ERMAN,Male,0,Yes,Yes,72,DSL,No,No,Two year,Yes,Bank transfer (automatic),75.4,5480.25,0,0.01755217521654283,1.755217521654283,Low Risk,Regular engagement
1436-ZMJAN,Female,0,Yes,No,10,DSL,No,No,Month-to-month,Yes,Credit card (automatic),67.8,653.15,0,0.4521474600140734,45.21474600140734,Medium Risk,Protective Engagement
3292-PBZEJ,Male,1,No,No,11,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,0,0.7026381654857555,70.26381654857555,High Risk,Immediate retention intervention
0799-DDIHE,Female,0,Yes,Yes,15,DSL,No,No,Month-to-month,No,Electronic check,46.3,639.45,0,0.24273823078560003,24.273823078560003,Low Risk,Regular engagement
3070-FNFZQ,Female,0,Yes,Yes,23,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,478.75,0,0.015978895041434002,1.5978895041434003,Low Risk,Regular engagement
2812-SFXMJ,Male,0,No,Yes,1,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,0,0.16019175257836465,16.019175257836466,Low Risk,Regular engagement
7675-OZCZG,Female,1,No,No,3,DSL,No,No,Month-to-month,No,Electronic check,45.0,127.1,1,0.43501765897628997,43.501765897629,Medium Risk,Protective Engagement
5014-WUQMG,Male,0,Yes,Yes,47,Fiber optic,Yes,No,One year,Yes,Electronic check,96.1,4391.45,0,0.1383509431394574,13.835094313945739,Low Risk,Regular engagement
5312-TSZVC,Female,0,No,Yes,15,No,No internet service,No internet service,One year,No,Mailed check,19.65,270.6,0,0.046614942690721584,4.661494269072159,Low Risk,Regular engagement
2003-CKLOR,Male,0,No,No,66,Fiber optic,No,No,Month-to-month,No,Electronic check,99.5,6710.5,1,0.2634438322453808,26.34438322453808,Low Risk,Regular engagement
0993-OSGPT,Female,1,Yes,No,68,DSL,No,Yes,One year,Yes,Bank transfer (automatic),60.65,3975.9,0,0.01849395723343717,1.849395723343717,Low Risk,Regular engagement
9254-RBFON,Female,0,Yes,Yes,17,Fiber optic,No,Yes,One year,No,Bank transfer (automatic),98.6,1704.95,1,0.23629132300257422,23.62913230025742,Low Risk,Regular engagement
1205-WNWPJ,Female,0,No,No,7,DSL,No,Yes,Month-to-month,Yes,Mailed check,59.5,415.95,1,0.3511949409652588,35.11949409652588,Low Risk,Regular engagement
9391-EOYLI,Male,1,Yes,No,12,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.45,950.2,1,0.7096289831502828,70.96289831502828,High Risk,Immediate retention intervention
7108-DGVUU,Female,1,Yes,No,21,DSL,No,No,One year,No,Bank transfer (automatic),71.7,1497.05,0,0.15608835651615513,15.608835651615513,Low Risk,Regular engagement
2782-JEEBU,Male,0,No,No,21,DSL,No,Yes,Month-to-month,Yes,Mailed check,36.0,780.15,0,0.25076729104497564,25.076729104497563,Low Risk,Regular engagement
5127-BZENZ,Female,0,Yes,Yes,56,DSL,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,0,0.02860765840499375,2.860765840499375,Low Risk,Regular engagement
2720-FVBQP,Female,0,Yes,Yes,6,DSL,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,0,0.38797208019915724,38.79720801991572,Low Risk,Regular engagement
9906-NHHVC,Female,1,No,No,65,DSL,No,No,Two year,Yes,Bank transfer (automatic),53.5,3517.9,0,0.04046267274722266,4.046267274722266,Low Risk,Regular engagement
4522-XRWWI,Male,0,Yes,No,42,DSL,Yes,Yes,One year,No,Credit card (automatic),80.45,3375.9,0,0.05766732609209185,5.7667326092091855,Low Risk,Regular engagement
3766-EJLFL,Female,0,Yes,Yes,68,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,7508.55,0,0.05298554761569221,5.298554761569221,Low Risk,Regular engagement
5939-SXWHM,Male,0,Yes,Yes,48,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.3,1245.05,0,0.0072005529721961906,0.720055297219619,Low Risk,Regular engagement
8152-UOBNY,Female,1,No,No,50,Fiber optic,No,Yes,One year,Yes,Electronic check,106.8,5347.95,0,0.2973979675996061,29.73979675996061,Low Risk,Regular engagement
7351-KYHQH,Female,1,No,No,7,DSL,No,No,Month-to-month,Yes,Electronic check,64.95,493.65,0,0.4987003946182235,49.87003946182235,Medium Risk,Protective Engagement
7643-RCHXS,Female,0,Yes,Yes,63,No,No internet service,No internet service,Two year,No,Electronic check,19.35,1263.85,0,0.0039073489827851126,0.39073489827851127,Low Risk,Regular engagement
8246-SHFGA,Male,0,No,No,17,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.1,385.55,0,0.09162787287488812,9.162787287488811,Low Risk,Regular engagement
8387-MOJJT,Female,0,Yes,Yes,42,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,1,0.3104383476037332,31.04383476037332,Low Risk,Regular engagement
0620-XEFWH,Male,0,Yes,Yes,4,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,84.2,0,0.14995639271093203,14.995639271093204,Low Risk,Regular engagement
6485-QXWWE,Female,0,No,Yes,62,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.0,1638.7,0,0.0037696971953400014,0.37696971953400016,Low Risk,Regular engagement
2761-OCIAX,Male,1,No,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,1,0.6945193800700363,69.45193800700363,Medium Risk,Protective Engagement
7321-VGNKU,Female,0,Yes,No,2,Fiber optic,No,No,Month-to-month,Yes,Electronic check,70.35,120.25,0,0.6953232334229498,69.53232334229497,Medium Risk,Protective Engagement
5327-CNLUQ,Male,0,Yes,No,48,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,4473.45,0,0.09335137188045184,9.335137188045184,Low Risk,Regular engagement
7552-KEYGT,Male,0,Yes,No,27,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,520.55,0,0.017331574401281982,1.7331574401281982,Low Risk,Regular engagement
